stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.8132027,0.17838807,0.18183334,0.10183007,-38.725,500.0,-12.992722,0.40000004,-46.051247,2500.0,0.113749996
0.8135336,0.17841661,0.18193388,0.102024004,-34.2,510.0,-12.447178,0.45625,-45.58375,2550.0,0.11750001
0.81393534,0.17847133,0.18205208,0.10221961,-33.78125,520.0,-10.296791,0.56875,-45.302498,2600.0,0.13250001
0.81432813,0.1784113,0.18215248,0.10234325,-37.5,530.0,-12.330587,0.44375,-45.58625,2650.0,0.11125
0.8146114,0.1785885,0.18222487,0.102643006,-34.95,540.0,-9.94099,0.525,-46.57125,2700.0,0.091249995
0.8148443,0.17869441,0.18227808,0.10280667,-35.15625,550.0,-12.234161,0.46875,-46.41375,2750.0,0.0925
0.8151133,0.17882748,0.18232203,0.10293687,-37.5625,560.0,-12.251056,0.41875,-45.98875,2800.0,0.1175
0.81529516,0.17899579,0.18240412,0.10312173,-33.818752,570.0,-10.91812,0.525,-45.902496,2850.0,0.12375
0.8155436,0.17894584,0.18247262,0.103239276,-35.225,580.0,-11.513878,0.48125,-46.253754,2900.0,0.1075
0.8157933,0.1790938,0.18255717,0.103391826,-36.9625,590.0,-11.104536,0.45625,-45.93625,2950.0,0.1125
0.815999,0.17912571,0.18262503,0.10348334,-34.59375,600.0,-10.966429,0.4875,-46.18,3000.0,0.1125
0.8161606,0.1791886,0.18266413,0.103611134,-34.9875,610.0,-10.806337,0.51875,-45.84375,3050.0,0.113749996
0.81638193,0.17928685,0.18272391,0.10371109,-37.225,620.0,-10.853365,0.58125,-45.934998,3100.0,0.115
0.8166297,0.17924808,0.1827755,0.10386407,-35.4375,630.0,-10.072035,0.525,-45.760002,3150.0,0.1275
0.8168902,0.17925842,0.1828473,0.10400572,-36.1625,640.0,-12.33491,0.51875,-46.0575,3200.0,0.1225
0.8171336,0.17927147,0.18288885,0.10425833,-37.05,650.0,-13.048862,0.44375,-46.135002,3250.0,0.09625
0.8173948,0.17939241,0.18295887,0.10453824,-34.81875,660.0,-11.237925,0.575,-46.1625,3300.0,0.11
0.8175617,0.17952478,0.18298058,0.104708284,-35.837498,670.0,-12.172863,0.51875,-46.13625,3350.0,0.115
0.8177354,0.17961036,0.18302469,0.104837805,-35.675,680.0,-11.85327,0.56875,-45.98625,3400.0,0.1075
0.8179267,0.17969497,0.18305674,0.10496655,-34.893753,690.0,-11.278423,0.43125,-45.93125,3450.0,0.11125
0.81826097,0.1797237,0.1831311,0.105069265,-34.275,700.0,-11.363218,0.5625,-45.7325,3500.0,0.1125
0.81848425,0.17995554,0.1831786,0.10523956,-35.524998,710.0,-11.333026,0.54375,-46.03,3550.0,0.11874999
0.81869966,0.18009119,0.18322854,0.10539298,-33.4,720.0,-10.674101,0.525,-45.911247,3600.0,0.13125001
0.81899613,0.18007948,0.18328989,0.10553073,-34.93125,730.0,-11.890629,0.53125,-46.23875,3650.0,0.10875
0.8192441,0.18010153,0.18334553,0.105607,-34.481247,740.0,-11.770108,0.55,-46.08625,3700.0,0.113749996
0.8194394,0.18019015,0.18337841,0.10570016,-33.86875,750.0,-12.754206,0.51875,-45.822502,3750.0,0.099999994
0.81963664,0.18033318,0.18341726,0.10584296,-34.94375,760.0,-12.65009,0.53125,-46.236248,3800.0,0.10875
0.8198249,0.18035585,0.18346521,0.10590579,-32.7125,770.0,-11.624874,0.50625,-46.17375,3850.0,0.105
0.8199435,0.18044226,0.18349428,0.1060155,-33.65,780.0,-11.523373,0.6,-46.14875,3900.0,0.10875
0.8200943,0.18041654,0.18352275,0.106011495,-35.625,790.0,-11.932222,0.50625,-45.77375,3950.0,0.12375
0.82022256,0.18034263,0.18356174,0.106075145,-36.4375,800.0,-11.680628,0.59375,-45.44375,4000.0,0.12625
