stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.8166053,0.17191471,0.18318747,0.09676265,-36.5875,500.0,-12.292221,0.5,-45.1725,2500.0,0.12375
0.81669277,0.17218871,0.18317626,0.09695205,-34.16875,510.0,-12.408489,0.5125,-45.32125,2550.0,0.125
0.8168413,0.17234756,0.18321577,0.09707979,-34.65,520.0,-13.109911,0.51875,-45.543747,2600.0,0.1225
0.8170676,0.1725571,0.18325849,0.09721006,-36.243748,530.0,-14.0386715,0.4125000052154064,-45.44,2650.0,0.11750001
0.8172315,0.17265482,0.18328552,0.09735019,-35.6,540.0,-12.409967,0.5125,-45.456253,2700.0,0.114999995
0.81747156,0.17257859,0.18331566,0.09741111,-35.09375,550.0,-12.507026,0.4875,-45.585,2750.0,0.11875
0.81781536,0.17267527,0.18340726,0.09748669,-35.4375,560.0,-13.085588,0.53125,-46.100002,2800.0,0.12625
0.81809896,0.17258216,0.1834967,0.09755391,-33.274998,570.0,-11.743527,0.625,-45.55875,2850.0,0.125
0.81842166,0.17267007,0.18358475,0.09770488,-33.043747,580.0,-10.495693,0.63124996,-45.70125,2900.0,0.12875
0.8186818,0.1725697,0.18366158,0.09779662,-34.98125,590.0,-13.838409,0.51874995,-45.752502,2950.0,0.11624999
0.8189619,0.17257918,0.18370943,0.09786643,-36.31875,600.0,-16.11237,0.39375,-46.15,3000.0,0.105
0.8192002,0.17268437,0.18376091,0.097963765,-32.90625,610.0,-11.638414,0.60625005,-45.603752,3050.0,0.13625
0.81958133,0.17260914,0.18386203,0.09802798,-32.893753,620.0,-11.572218,0.57500005,-45.432503,3100.0,0.12125
0.81983334,0.17255707,0.18393892,0.098092526,-33.05625,630.0,-10.982697,0.69375,-45.6875,3150.0,0.10875
0.81997854,0.17254277,0.18397033,0.098157816,-33.95625,640.0,-13.2033205,0.55,-45.385002,3200.0,0.13125
0.82011086,0.17249991,0.18401386,0.09828328,-35.48125,650.0,-12.930118,0.54375,-45.55625,3250.0,0.12499999
0.820313,0.17245859,0.18408197,0.09830917,-35.831245,660.0,-12.7229805,0.56874996,-45.7325,3300.0,0.1175
0.82054025,0.17240207,0.1841443,0.098324955,-32.95625,670.0,-11.2717285,0.5875,-44.933746,3350.0,0.1525
0.8207364,0.17236662,0.18419783,0.09839167,-33.3875,680.0,-12.154697,0.59999996,-45.635002,3400.0,0.1125
0.8209315,0.17246921,0.18423979,0.09851251,-31.875,690.0,-10.696375,0.5625,-45.504997,3450.0,0.115
0.8211412,0.17244016,0.18427847,0.09860108,-30.9,700.0,-10.654203,0.6,-45.0925,3500.0,0.13374999
0.8212876,0.1725198,0.18431868,0.09873006,-33.13125,710.0,-12.351777,0.54999995,-45.59375,3550.0,0.115
0.8215079,0.17267895,0.18435124,0.0988364,-32.987503,720.0,-11.882267,0.54375,-45.786247,3600.0,0.1175
0.821619,0.17275031,0.18438643,0.09890549,-34.231247,730.0,-11.975748,0.575,-45.95875,3650.0,0.10125
0.8217914,0.17278294,0.18442558,0.098936126,-32.8375,740.0,-11.5644455,0.5375,-45.22375,3700.0,0.1275
0.8218629,0.17279863,0.18445997,0.09898171,-33.15,750.0,-11.021042,0.5875,-45.5775,3750.0,0.1075
0.82188016,0.17290656,0.18445995,0.09908921,-32.80625,760.0,-11.676712,0.5,-46.09875,3800.0,0.12
0.8219552,0.17289935,0.1844925,0.09919235,-30.712498,770.0,-10.558229,0.63125,-46.367496,3850.0,0.09
0.8220432,0.17302786,0.18450601,0.099264905,-31.70625,780.0,-9.931275,0.68125,-45.875,3900.0,0.1175
0.82210207,0.17316703,0.1845167,0.09935346,-30.574999,790.0,-10.69199,0.6625,-45.8275,3950.0,0.1125
0.8223097,0.17313617,0.18453477,0.099351,-32.43125,800.0,-11.58473,0.59999996,-45.6275,4000.0,0.12125
