stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.84384423,0.09741873,0.2040171,0.05185401,-47.8125,10.0,-2.9645,0.0437500006519258,-48.347496,50.0,0.032499999506399035
0.84374386,0.09496095,0.20386194,0.049880408,-49.0625,20.0,-5.0322824,0.018750000279396772,-47.535,100.0,0.047499998938292265
0.84432596,0.09449182,0.2040114,0.049340628,-48.375,30.0,-6.9150944,0.037500000558793545,-47.877502,150.0,0.042499999050050974
0.84496665,0.09443603,0.20394112,0.05063299,-47.9625,40.0,-8.774523,0.04375000111758709,-48.355,200.0,0.031249999068677425
0.84499335,0.095273055,0.20392069,0.05362011,-47.15,50.0,-10.232233,0.05625000083819032,-48.06875,250.0,0.037500000558793545
0.8450253,0.09680148,0.20397726,0.0575073,-46.95,60.0,-11.220238,0.06250000093132257,-48.36625,300.0,0.03249999927356839
0.8448573,0.09742419,0.20381445,0.06149368,-47.41875,70.0,-12.739542,0.06250000139698386,-47.1725,350.0,0.05999999842606485
0.84486485,0.09833777,0.20394212,0.06641649,-46.412502,80.0,-13.753137,0.09375000046566129,-46.03125,400.0,0.08749999
0.84494495,0.098784305,0.2038703,0.07170959,-44.70625,90.0,-13.40123,0.1500000050291419,-45.195,450.0,0.11875
0.8445771,0.09961069,0.20377062,0.07727348,-42.88125,100.0,-13.01743,0.18124999944120646,-44.475,500.0,0.15625
0.844341,0.100586586,0.203843,0.08176294,-39.625,110.0,-12.303841,0.2812500046566129,-43.64,550.0,0.17875001
0.84433514,0.1013526,0.20404331,0.085304804,-36.418747,120.0,-11.733107,0.36874998,-43.098747,600.0,0.2
0.8444715,0.10140095,0.20429277,0.08771862,-34.324997,130.0,-12.001145,0.43125,-40.865,650.0,0.2575
0.8446369,0.10151661,0.20426002,0.090247825,-31.206251,140.0,-11.241741,0.47500002,-38.778748,700.0,0.32750002
0.8447016,0.102053165,0.20429303,0.09283001,-33.41875,150.0,-12.955046,0.4125,-38.4725,750.0,0.34750003
0.84490114,0.10238999,0.2043635,0.09474535,-28.95625,160.0,-11.377071,0.525,-36.598747,800.0,0.39249998
0.8449321,0.103002965,0.20429884,0.09699066,-26.349998,170.0,-8.99725,0.58125,-35.739998,850.0,0.41500002
0.8448491,0.10340977,0.20443146,0.098757565,-26.05625,180.0,-9.350487,0.59375,-33.96375,900.0,0.4475
0.84500283,0.10401381,0.2044498,0.10036329,-21.29375,190.0,-7.995845,0.71875,-34.65875,950.0,0.42624998
0.84508604,0.10451267,0.20438948,0.101841755,-17.60625,200.0,-6.921959,0.7875,-32.34375,1000.0,0.50625
0.8451511,0.10483462,0.2042726,0.1028141,-19.69375,210.0,-7.7076173,0.75,-32.2175,1050.0,0.5
0.84530973,0.10476825,0.20412116,0.10339611,-18.375,220.0,-6.256447,0.75,-30.744999,1100.0,0.53875005
0.84550595,0.104724824,0.20403288,0.10376628,-18.19375,230.0,-6.842682,0.7625,-30.57625,1150.0,0.55375
0.8457165,0.1047061,0.20400125,0.104177654,-14.599999,240.0,-6.0022945,0.86875,-29.865002,1200.0,0.56125
0.84594995,0.10453713,0.20395045,0.10447744,-14.19375,250.0,-5.5899744,0.8875,-28.352499,1250.0,0.61249995
0.8460846,0.10453727,0.20386145,0.10485218,-15.26875,260.0,-5.9898596,0.84375,-29.6425,1300.0,0.59625
0.8462746,0.10457235,0.20381123,0.105441,-13.9,270.0,-4.345065,0.85625,-29.491251,1350.0,0.5812501
0.8465562,0.104628064,0.20381777,0.10591299,-12.950001,280.0,-4.0353737,0.8875,-30.25875,1400.0,0.55875003
0.8467671,0.10458952,0.20383993,0.10617263,-12.95,290.0,-4.240435,0.89374995,-28.70875,1450.0,0.56624997
0.8471353,0.10472858,0.20389466,0.10642075,-14.025,300.0,-4.2687945,0.86875,-29.857502,1500.0,0.56
0.8473063,0.10472832,0.20391539,0.106444016,-11.925,310.0,-3.1759758,0.91875,-28.7575,1550.0,0.59375
0.8476216,0.10480336,0.20389862,0.10665486,-11.71875,320.0,-2.5474172,0.91249996,-29.557499,1600.0,0.55875003
0.84783053,0.104852766,0.20396003,0.10673352,-12.5,330.0,-2.794019,0.90625,-29.77375,1650.0,0.58375
0.8480132,0.104890406,0.20403251,0.106900595,-11.48125,340.0,-2.4967809,0.93125004,-30.05875,1700.0,0.5675
0.84810346,0.10495631,0.20405748,0.107007094,-12.85,350.0,-2.686009,0.88125,-30.225,1750.0,0.57124996
0.84816957,0.10505112,0.20406398,0.10708983,-10.95625,360.0,-2.0494108,0.94375,-30.1675,1800.0,0.56875
0.8482592,0.10498887,0.20409626,0.107211925,-11.99375,370.0,-2.0972157,0.90625,-29.73125,1850.0,0.56875
0.8483898,0.104947686,0.20407157,0.10717669,-10.95625,380.0,-1.8556576,0.93125,-30.83,1900.0,0.53625
0.8485105,0.10488382,0.20409922,0.1072467,-11.91875,390.0,-2.0038314,0.9,-30.943748,1950.0,0.54499996
0.8487139,0.10488949,0.20413153,0.107382335,-11.2875,400.0,-1.7463778,0.93125,-30.67375,2000.0,0.54875004
0.8488558,0.104937874,0.2041576,0.10739629,-10.2875,410.0,-1.8182199,0.975,-31.8675,2050.0,0.53
0.8489216,0.10489563,0.20417379,0.107558355,-11.206249,420.0,-1.6935036,0.93125,-31.09,2100.0,0.5475
0.8490028,0.10484416,0.20416695,0.107601136,-10.0375,430.0,-1.3404195,0.9625,-30.89375,2150.0,0.53
0.84908015,0.104824506,0.20419511,0.107665434,-10.9,440.0,-1.3795097,0.94374996,-30.58625,2200.0,0.52874994
0.8491563,0.10476657,0.20419604,0.107787944,-11.36875,450.0,-1.434023,0.93125,-32.0825,2250.0,0.53125
0.8491997,0.10471005,0.20421544,0.107848644,-11.512501,460.0,-1.550222,0.92499995,-30.88875,2300.0,0.56875
0.8491841,0.10465899,0.20423152,0.10787357,-11.21875,470.0,-1.2832524,0.92499995,-30.44,2350.0,0.55875003
0.8492186,0.10463375,0.20425954,0.10794174,-11.5125,480.0,-1.4288683,0.90625,-30.509998,2400.0,0.55500007
0.849191,0.10453406,0.20425045,0.107914984,-10.4625,490.0,-1.254916,0.94375,-30.395,2450.0,0.55625
0.84921724,0.104507305,0.2042865,0.10792366,-12.63125,500.0,-1.5567021,0.90625,-31.937502,2500.0,0.50625
0.8492387,0.104422666,0.20434262,0.10790628,-12.175,510.0,-1.2321966,0.89375,-30.20625,2550.0,0.54625
0.8492587,0.10436559,0.20435104,0.10789088,-11.38125,520.0,-1.2112112,0.92499995,-30.775,2600.0,0.54499996
0.84926826,0.104305595,0.20436615,0.10790802,-11.4125,530.0,-1.2288837,0.9187499,-31.35875,2650.0,0.52625
0.84928894,0.10421928,0.20437016,0.107888594,-11.112499,540.0,-1.3215374,0.9375,-31.0875,2700.0,0.5375
0.8493223,0.10406625,0.20438527,0.107830584,-12.26875,550.0,-1.2493563,0.9,-30.508749,2750.0,0.54875
0.8493212,0.10400119,0.20440279,0.10791468,-11.0,560.0,-1.5794456,0.94375,-30.7175,2800.0,0.55375004
0.84927124,0.10394153,0.2043982,0.10793905,-12.443749,570.0,-1.1698234,0.8875,-30.732498,2850.0,0.53875
0.8493101,0.10389236,0.20440046,0.107998885,-11.362499,580.0,-1.0478133,0.90625,-31.15125,2900.0,0.555
0.84932023,0.10378349,0.20442413,0.10798368,-10.7625,590.0,-1.1322058,0.95,-31.89,2950.0,0.49875
0.84929734,0.103738755,0.20445232,0.10803751,-10.94375,600.0,-0.98961073,0.9187499,-31.029999,3000.0,0.53
