stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.8388116,0.07144157,0.20105387,0.046963625,-46.99375,10.0,-2.6960597,0.06250000139698386,-46.458748,50.0,0.07125
0.8399902,0.07095318,0.20153742,0.046550818,-47.8125,20.0,-4.7466455,0.0437500006519258,-45.996246,100.0,0.08
0.8400255,0.07070296,0.20151863,0.047162708,-46.2,30.0,-6.223667,0.08125000214204192,-47.073753,150.0,0.05624999711290002
0.8398638,0.07090542,0.2016141,0.04688675,-45.56875,40.0,-8.152849,0.08750000176951289,-46.636253,200.0,0.06374999857507646
