stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.8481684,0.101767264,0.20503008,0.10226767,-11.19375,350.0,-2.829723,0.9375,-29.0275,1750.0,0.595
0.84839773,0.102044225,0.20509224,0.1025686,-12.668751,360.0,-3.4166322,0.90625,-28.935001,1800.0,0.565
0.84868073,0.102339424,0.20512821,0.102871455,-12.581249,370.0,-3.0282922,0.90625,-29.928751,1850.0,0.55
0.8489296,0.10243992,0.20520046,0.10324784,-12.275001,380.0,-2.5031164,0.90625,-28.543749,1900.0,0.59000003
0.849101,0.102624685,0.20529106,0.103470236,-13.5875,390.0,-2.93479,0.86875,-28.6325,1950.0,0.58875
0.849297,0.1027345,0.20530121,0.10371902,-11.9125,400.0,-2.1095426,0.91875005,-27.91375,2000.0,0.61
0.8494792,0.10277146,0.20534973,0.10394903,-10.2875,410.0,-1.7914879,0.96875,-28.7875,2050.0,0.57375
0.8496957,0.102909856,0.20541008,0.104288235,-10.612499,420.0,-1.535932,0.95625,-29.557499,2100.0,0.57125
0.84977144,0.10301026,0.20546652,0.104605205,-9.262501,430.0,-1.1772199,0.98125005,-28.94375,2150.0,0.58375
0.84990555,0.10306492,0.20552385,0.1047723,-11.143749,440.0,-1.3349677,0.9375,-29.11875,2200.0,0.56500006
0.85003877,0.103076,0.2055797,0.10492797,-11.7625,450.0,-1.4104486,0.91875,-28.66875,2250.0,0.59250003
0.8502269,0.10328739,0.20563346,0.10513024,-10.09375,460.0,-1.0926559,0.975,-30.015,2300.0,0.53749996
0.85038215,0.10331223,0.20568515,0.10525203,-11.55625,470.0,-1.2834252,0.92499995,-28.2575,2350.0,0.5875
0.8504884,0.10340595,0.2056869,0.105343275,-11.05625,480.0,-1.33499,0.95,-28.7925,2400.0,0.5775
0.85061914,0.103482075,0.20575912,0.1054365,-9.3625,490.0,-0.98125976,0.975,-30.1925,2450.0,0.5575
0.8507603,0.10350999,0.20580272,0.10551244,-11.737499,500.0,-1.1934009,0.93125,-29.813751,2500.0,0.55
0.8508742,0.103539415,0.20580773,0.105633385,-11.5,510.0,-1.1949625,0.92499995,-29.53625,2550.0,0.55125
0.85096556,0.103476286,0.20583738,0.105643295,-11.0125,520.0,-1.0822728,0.94375,-29.8,2600.0,0.53875
0.85102266,0.1035558,0.20586677,0.10569396,-10.68125,530.0,-1.0890323,0.95624995,-29.84,2650.0,0.5325
0.8510942,0.10359934,0.2058891,0.10570769,-10.7375,540.0,-1.076492,0.95000005,-29.23375,2700.0,0.56375
0.8511378,0.10354247,0.20588021,0.105776764,-11.14375,550.0,-1.0795312,0.9375,-29.42875,2750.0,0.5675
0.8512172,0.10351803,0.2059166,0.105802946,-10.424999,560.0,-1.0483344,0.95624995,-29.637499,2800.0,0.56125
0.85124564,0.103459634,0.2059448,0.10586045,-12.3125,570.0,-1.4122288,0.9,-29.017502,2850.0,0.5675
0.85133624,0.103436284,0.20596972,0.10589331,-10.2,580.0,-1.2602564,0.9625,-30.0975,2900.0,0.53875
0.8514245,0.10345695,0.20594858,0.10593136,-11.1875,590.0,-1.0861917,0.9375,-30.08375,2950.0,0.56125003
0.8515063,0.10343605,0.205994,0.10601708,-10.55,600.0,-1.0331787,0.9625,-30.8525,3000.0,0.52875
0.851559,0.10341946,0.20602511,0.106074855,-12.08125,610.0,-1.3098552,0.92499995,-29.6875,3050.0,0.55125
0.8516207,0.10341879,0.20605898,0.10608517,-10.65625,620.0,-1.1425042,0.9625,-29.73625,3100.0,0.54875
0.85166216,0.10335934,0.20608039,0.106081076,-10.96875,630.0,-1.1590488,0.94375,-30.24,3150.0,0.55125
0.85171276,0.10329601,0.20609516,0.10608131,-10.14375,640.0,-1.0853097,0.975,-30.28125,3200.0,0.54999995
0.8517978,0.10329976,0.20612061,0.10612616,-10.7375,650.0,-1.0495133,0.93125,-30.54375,3250.0,0.55375004
0.8518083,0.10320899,0.20611368,0.106163085,-10.4625,660.0,-1.2280695,0.98125005,-29.3275,3300.0,0.575
0.85180277,0.10317848,0.20610161,0.10623127,-10.14375,670.0,-1.0236058,0.95624995,-30.785,3350.0,0.5275
0.8518025,0.10318229,0.20609878,0.106252015,-9.6,680.0,-1.0201228,0.96875,-29.52875,3400.0,0.5625
0.85182184,0.103202485,0.20611459,0.10634822,-9.40625,690.0,-1.0026361,0.9875,-30.44125,3450.0,0.54125
0.8518202,0.10321671,0.20613685,0.106430694,-11.34375,700.0,-1.2179341,0.925,-30.126251,3500.0,0.5575
0.85182816,0.103212975,0.20614932,0.10645835,-10.05625,710.0,-0.99467075,0.94375,-30.38875,3550.0,0.5375
0.8518874,0.10321849,0.20615219,0.106445834,-9.925,720.0,-1.0550606,0.975,-31.868752,3600.0,0.52875
0.85192704,0.10318783,0.20616645,0.106462315,-10.18125,730.0,-1.0312603,0.95,-29.177498,3650.0,0.59125
0.8519337,0.10313362,0.20615941,0.1064462,-11.09375,740.0,-1.1340923,0.95,-29.84125,3700.0,0.58124995
0.8519575,0.10313529,0.20614153,0.10653338,-9.70625,750.0,-1.0000995,0.975,-30.73125,3750.0,0.55125
0.8520179,0.103105806,0.20616022,0.106545284,-10.099999,760.0,-1.0975451,0.975,-30.962502,3800.0,0.55
0.8520624,0.10309652,0.20617163,0.10656526,-10.568749,770.0,-1.1066685,0.95624995,-30.7975,3850.0,0.5425
0.8520496,0.10306559,0.20616913,0.10657165,-10.35625,780.0,-1.0570174,0.96875,-30.96,3900.0,0.53625
0.85210353,0.103079386,0.20618083,0.106561616,-9.5625,790.0,-1.0341077,0.98125005,-31.824999,3950.0,0.50374997
0.85215425,0.103037566,0.20619206,0.106598064,-11.28125,800.0,-1.1009862,0.92499995,-31.205,4000.0,0.53374994
